RFID,SERIAL,SIZE,CartType,BORN_DATE
130208155630000213001947,0213001947,96,Recycle,2/8/2013 15:57
130208155559000213001949,0213001949,96,Recycle,2/8/2013 15:56
13020815544400C130010404,C130010404,96,Recycle,2/8/2013 15:55
13020815520900C130010403,C130010403,96,Recycle,2/8/2013 15:54
130208155407000213001948,0213001948,96,Recycle,2/8/2013 15:54
130208155327000213001899,0213001899,96,Recycle,2/8/2013 15:54
130208155221000213001929,0213001929,96,Recycle,2/8/2013 15:53
130208155102000213001924,0213001924,96,Recycle,2/8/2013 15:52
13020815503700C130010402,C130010402,96,Recycle,2/8/2013 15:51
130208155027000213001946,0213001946,96,Recycle,2/8/2013 15:51
130208154919000213001945,0213001945,96,Recycle,2/8/2013 15:50
13020815484000C130010401,C130010401,96,Recycle,2/8/2013 15:49
130208154800000213001896,0213001896,96,Recycle,2/8/2013 15:48
130208154726000213001934,0213001934,96,Recycle,2/8/2013 15:47
130208154701000213001944,0213001944,96,Recycle,2/8/2013 15:47
13020815464500C130010400,C130010400,96,Recycle,2/8/2013 15:46
130208154542000213001943,0213001943,96,Recycle,2/8/2013 15:46
13020815451000C130010399,C130010399,96,Recycle,2/8/2013 15:45
130208154507000213001933,0213001933,96,Recycle,2/8/2013 15:45
130208154419000213001942,0213001942,96,Recycle,2/8/2013 15:44
130208154315000213001938,0213001938,96,Recycle,2/8/2013 15:44
13020815433000C130010398,C130010398,96,Recycle,2/8/2013 15:44
130208154241000213001931,0213001931,96,Recycle,2/8/2013 15:43
130208154209000213001941,0213001941,96,Recycle,2/8/2013 15:42
13020815414300C130010397,C130010397,96,Recycle,2/8/2013 15:42
130208154118000213001940,0213001940,96,Recycle,2/8/2013 15:42
130208154044000213001936,0213001936,96,Recycle,2/8/2013 15:41
13020815395800C130010396,C130010396,96,Recycle,2/8/2013 15:40
130208153959000213001939,0213001939,96,Recycle,2/8/2013 15:40
130208153826000213001937,0213001937,96,Recycle,2/8/2013 15:39
13020815381500C130010395,C130010395,96,Recycle,2/8/2013 15:38
13020815363500C130010394,C130010394,96,Recycle,2/8/2013 15:37
130208153611000213001935,0213001935,96,Recycle,2/8/2013 15:36
130208153506000213001927,0213001927,96,Recycle,2/8/2013 15:36
13020815344500C130010393,C130010393,96,Recycle,2/8/2013 15:35
130208153412000213001932,0213001932,96,Recycle,2/8/2013 15:35
130208153323000213001930,0213001930,96,Recycle,2/8/2013 15:34
13020815331200C130010392,C130010392,96,Recycle,2/8/2013 15:33
130208153250000213001928,0213001928,96,Recycle,2/8/2013 15:33
13020815310900C130010391,C130010391,96,Recycle,2/8/2013 15:31
13020815295300C130010390,C130010390,96,Recycle,2/8/2013 15:30
13020815275200C130010389,C130010389,96,Recycle,2/8/2013 15:28
13020815260900C130010388,C130010388,96,Recycle,2/8/2013 15:26
13020815242800C130010387,C130010387,96,Recycle,2/8/2013 15:25
13020815224400C130010386,C130010386,96,Recycle,2/8/2013 15:23
130208152109000213001889,0213001889,96,Recycle,2/8/2013 15:22
13020815210600C130010385,C130010385,96,Recycle,2/8/2013 15:21
130208151938000213001926,0213001926,96,Recycle,2/8/2013 15:20
13020815191700C130010384,C130010384,96,Recycle,2/8/2013 15:19
130208151820000213001893,0213001893,96,Recycle,2/8/2013 15:18
13020815180700C130010383,C130010383,96,Recycle,2/8/2013 15:18
130208151720000213001925,0213001925,96,Recycle,2/8/2013 15:17
130208151624000213001913,0213001913,96,Recycle,2/8/2013 15:17
13020815155300C130010382,C130010382,96,Recycle,2/8/2013 15:16
130208151437000213001894,0213001894,96,Recycle,2/8/2013 15:15
13020815140600C130010381,C130010381,96,Recycle,2/8/2013 15:14
130208151321000213001923,0213001923,96,Recycle,2/8/2013 15:14
130208151243000213001897,0213001897,96,Recycle,2/8/2013 15:13
13020815122300C130010380,C130010380,96,Recycle,2/8/2013 15:12
130208151141000213001922,0213001922,96,Recycle,2/8/2013 15:12
13020815104000C130010379,C130010379,96,Recycle,2/8/2013 15:11
130208151028000213001919,0213001919,96,Recycle,2/8/2013 15:10
130208150931000213001921,0213001921,96,Recycle,2/8/2013 15:10
130208150847000213001920,0213001920,96,Recycle,2/8/2013 15:09
13020815083700C130010378,C130010378,96,Recycle,2/8/2013 15:09
130208150812000213001898,0213001898,96,Recycle,2/8/2013 15:08
13020815071600C130010377,C130010377,96,Recycle,2/8/2013 15:07
130208150717000213001891,0213001891,96,Recycle,2/8/2013 15:07
130208150618000213001918,0213001918,96,Recycle,2/8/2013 15:06
13020815053200C130010376,C130010376,96,Recycle,2/8/2013 15:06
130208150518000213001917,0213001917,96,Recycle,2/8/2013 15:06
13020815041400C130010375,C130010375,96,Recycle,2/8/2013 15:05
130208150401000213001903,0213001903,96,Recycle,2/8/2013 15:04
13020815033200C130010374,C130010374,96,Recycle,2/8/2013 15:03
130208150333000213001916,0213001916,96,Recycle,2/8/2013 15:03
130208150136000213001915,0213001915,96,Recycle,2/8/2013 15:02
13020815005000C130010373,C130010373,96,Recycle,2/8/2013 15:01
130208150016000213001914,0213001914,96,Recycle,2/8/2013 15:00
13020814583000C130010372,C130010372,96,Recycle,2/8/2013 14:59
130208145803000213001904,0213001904,96,Recycle,2/8/2013 14:58
130208145713000213001892,0213001892,96,Recycle,2/8/2013 14:58
13020814565800C130010371,C130010371,96,Recycle,2/8/2013 14:57
130208145630000213001912,0213001912,96,Recycle,2/8/2013 14:57
13020814561700C130010370,C130010370,96,Recycle,2/8/2013 14:56
13020814552200C130010369,C130010369,96,Recycle,2/8/2013 14:55
130208145517000213001909,0213001909,96,Recycle,2/8/2013 14:55
13020814540900C130010368,C130010368,96,Recycle,2/8/2013 14:55
130208145404000213001908,0213001908,96,Recycle,2/8/2013 14:54
130208145326000213001911,0213001911,96,Recycle,2/8/2013 14:53
130208145257000213001910,0213001910,96,Recycle,2/8/2013 14:53
130208145132000213001906,0213001906,96,Recycle,2/8/2013 14:51
130208145045000213001907,0213001907,96,Recycle,2/8/2013 14:51
130208145013000213001895,0213001895,96,Recycle,2/8/2013 14:50
13020814493900C130010367,C130010367,96,Recycle,2/8/2013 14:50
130208144934000213001905,0213001905,96,Recycle,2/8/2013 14:50
13020814475900C130010366,C130010366,96,Recycle,2/8/2013 14:48
130208144729000213001888,0213001888,96,Recycle,2/8/2013 14:48
130208144606000213001890,0213001890,96,Recycle,2/8/2013 14:47
13020814463100C130010365,C130010365,96,Recycle,2/8/2013 14:46
13020814445300C130010364,C130010364,96,Recycle,2/8/2013 14:45
13020814412600C130010362,C130010362,96,Recycle,2/8/2013 14:42
13020814393300C130010361,C130010361,96,Recycle,2/8/2013 14:40
13020814375900C130010360,C130010360,96,Recycle,2/8/2013 14:38
13020814360600C130010359,C130010359,96,Recycle,2/8/2013 14:36
13020814344100C130010358,C130010358,96,Recycle,2/8/2013 14:35
13020814324200C130010357,C130010357,96,Recycle,2/8/2013 14:33
13020814305700C130010356,C130010356,96,Recycle,2/8/2013 14:31
13020814291900C130010355,C130010355,96,Recycle,2/8/2013 14:29
13020814271900C130010354,C130010354,96,Recycle,2/8/2013 14:27
13020814254800C130010353,C130010353,96,Recycle,2/8/2013 14:26
13020814240300C130010352,C130010352,96,Recycle,2/8/2013 14:24
13020814222800C130010351,C130010351,96,Recycle,2/8/2013 14:23
13020814203700C130010350,C130010350,96,Recycle,2/8/2013 14:21
13020814191400C130010349,C130010349,96,Recycle,2/8/2013 14:19
13020814165900C130010348,C130010348,96,Recycle,2/8/2013 14:17
130208141501000213001887,0213001887,96,Recycle,2/8/2013 14:16
13020814151300C130010347,C130010347,96,Recycle,2/8/2013 14:15
13020814135700C130010346,C130010346,96,Recycle,2/8/2013 14:14
130208141234000213001880,0213001880,96,Recycle,2/8/2013 14:13
13020814115900C130010345,C130010345,96,Recycle,2/8/2013 14:12
130208141141000213001884,0213001884,96,Recycle,2/8/2013 14:12
13020814102700C130010344,C130010344,96,Recycle,2/8/2013 14:11
130208141024000213001878,0213001878,96,Recycle,2/8/2013 14:10
130208140941000213001883,0213001883,96,Recycle,2/8/2013 14:10
130208140853000213001840,0213001840,96,Recycle,2/8/2013 14:09
13020814083600C130010343,C130010343,96,Recycle,2/8/2013 14:09
130208140815000213001882,0213001882,96,Recycle,2/8/2013 14:08
130208140740000213001866,0213001866,96,Recycle,2/8/2013 14:08
130208140621000213001881,0213001881,96,Recycle,2/8/2013 14:07
13020814065200C130010342,C130010342,96,Recycle,2/8/2013 14:07
130208140504000213001876,0213001876,96,Recycle,2/8/2013 14:05
13020814051700C130010341,C130010341,96,Recycle,2/8/2013 14:05
13020814043000C130010340,C130010340,96,Recycle,2/8/2013 14:05
130208140346000213001879,0213001879,96,Recycle,2/8/2013 14:04
13020814025300C130010339,C130010339,96,Recycle,2/8/2013 14:03
130208140310000213001877,0213001877,96,Recycle,2/8/2013 14:03
130208135827000213001875,0213001875,96,Recycle,2/8/2013 14:02
13020814003100C130010338,C130010338,96,Recycle,2/8/2013 14:01
13020813584100C130010337,C130010337,96,Recycle,2/8/2013 13:59
13020813564800C130010336,C130010336,96,Recycle,2/8/2013 13:57
130208135607000213001859,0213001859,96,Recycle,2/8/2013 13:56
13020813553400C130010335,C130010335,96,Recycle,2/8/2013 13:56
130208135525000213001874,0213001874,96,Recycle,2/8/2013 13:55
130208135451000213001867,0213001867,96,Recycle,2/8/2013 13:55
13020813543100C130010334,C130010334,96,Recycle,2/8/2013 13:55
130208135416000213001873,0213001873,96,Recycle,2/8/2013 13:54
13020813524100C130010333,C130010333,96,Recycle,2/8/2013 13:54
130208135344000213001868,0213001868,96,Recycle,2/8/2013 13:54
130208135234000213001870,0213001870,96,Recycle,2/8/2013 13:53
13020813515800C130010332,C130010332,96,Recycle,2/8/2013 13:52
130208135200000213001871,0213001871,96,Recycle,2/8/2013 13:52
13020813511600C130010331,C130010331,96,Recycle,2/8/2013 13:51
130208135127000213001872,0213001872,96,Recycle,2/8/2013 13:51
13020813503700C130010330,C130010330,96,Recycle,2/8/2013 13:51
13020813473200C130010329,C130010329,96,Recycle,2/8/2013 13:50
130208134825000213001858,0213001858,96,Recycle,2/8/2013 13:49
130208134646000213001869,0213001869,96,Recycle,2/8/2013 13:48
130208134515000213001865,0213001865,96,Recycle,2/8/2013 13:46
130208134259000213001861,0213001861,96,Recycle,2/8/2013 13:43
13020813425600C130010328,C130010328,96,Recycle,2/8/2013 13:43
13020813411900C130010327,C130010327,96,Recycle,2/8/2013 13:41
130208133833000213001864,0213001864,96,Recycle,2/8/2013 13:41
13020813395700C130010326,C130010326,96,Recycle,2/8/2013 13:40
13020813375100C130010325,C130010325,96,Recycle,2/8/2013 13:38
130208133726000213001860,0213001860,96,Recycle,2/8/2013 13:38
13020813361500C130010324,C130010324,96,Recycle,2/8/2013 13:37
130208133558000213001863,0213001863,96,Recycle,2/8/2013 13:36
13020813352400C130010323,C130010323,96,Recycle,2/8/2013 13:36
130208133126000213001852,0213001852,96,Recycle,2/8/2013 13:35
13020813323200C130010322,C130010322,96,Recycle,2/8/2013 13:33
13020813305100C130010321,C130010321,96,Recycle,2/8/2013 13:31
130208133047000213001862,0213001862,96,Recycle,2/8/2013 13:31
13020813293100C130010320,C130010320,96,Recycle,2/8/2013 13:30
13020813284500C130010319,C130010319,96,Recycle,2/8/2013 13:29
13020813263100C130010318,C130010318,96,Recycle,2/8/2013 13:26
13020813245800C130010317,C130010317,96,Recycle,2/8/2013 13:25
13020813225800C130010316,C130010316,96,Recycle,2/8/2013 13:23
13020813204800C130010315,C130010315,96,Recycle,2/8/2013 13:21
13020813200300C130010314,C130010314,96,Recycle,2/8/2013 13:20
13020813182300C130010313,C130010313,96,Recycle,2/8/2013 13:20
13020813160000C130010312,C130010312,96,Recycle,2/8/2013 13:18
13020813134500C130010311,C130010311,96,Recycle,2/8/2013 13:14
13020813124200C130010310,C130010310,96,Recycle,2/8/2013 13:13
13020813104600C130010309,C130010309,96,Recycle,2/8/2013 13:11
13020813094400C130010308,C130010308,96,Recycle,2/8/2013 13:10
13020813082600C130010307,C130010307,96,Recycle,2/8/2013 13:09
13020813053400C130010306,C130010306,96,Recycle,2/8/2013 13:06
13020813032600C130010305,C130010305,96,Recycle,2/8/2013 13:05
13020813013700C130010304,C130010304,96,Recycle,2/8/2013 13:02
13020812595300C130010303,C130010303,96,Recycle,2/8/2013 13:00
13020812582400C130010302,C130010302,96,Recycle,2/8/2013 12:59
13020812564600C130010301,C130010301,96,Recycle,2/8/2013 12:57
13020812542900C130010300,C130010300,96,Recycle,2/8/2013 12:54
130208125226000213001857,0213001857,96,Recycle,2/8/2013 12:53
13020812524100C130010299,C130010299,96,Recycle,2/8/2013 12:53
130208125135000213001851,0213001851,96,Recycle,2/8/2013 12:52
13020812510500C130010298,C130010298,96,Recycle,2/8/2013 12:51
130208125102000213001856,0213001856,96,Recycle,2/8/2013 12:51
130208125007000213001855,0213001855,96,Recycle,2/8/2013 12:50
130208124933000213001850,0213001850,96,Recycle,2/8/2013 12:50
13020812491800C130010297,C130010297,96,Recycle,2/8/2013 12:49
130208124825000213001853,0213001853,96,Recycle,2/8/2013 12:49
13020812475000C130010296,C130010296,96,Recycle,2/8/2013 12:48
130208124725000213001854,0213001854,96,Recycle,2/8/2013 12:48
130208124634000213001849,0213001849,96,Recycle,2/8/2013 12:47
13020812455000C130010295,C130010295,96,Recycle,2/8/2013 12:47
130208124552000213001848,0213001848,96,Recycle,2/8/2013 12:46
13020812440600C130010294,C130010294,96,Recycle,2/8/2013 12:44
130208124333000213001842,0213001842,96,Recycle,2/8/2013 12:44
130208123013000213001847,0213001847,96,Recycle,2/8/2013 12:43
13020812422300C130010293,C130010293,96,Recycle,2/8/2013 12:43
13020812410400C130010292,C130010292,96,Recycle,2/8/2013 12:41
13020812390300C130010291,C130010291,96,Recycle,2/8/2013 12:39
13020812371900C130010290,C130010290,96,Recycle,2/8/2013 12:38
13020812354200C130010289,C130010289,96,Recycle,2/8/2013 12:36
13020812342700C130010288,C130010288,96,Recycle,2/8/2013 12:35
130208122916000213001838,0213001838,96,Recycle,2/8/2013 12:30
130208122642000213001846,0213001846,96,Recycle,2/8/2013 12:27
130208122517000213001835,0213001835,96,Recycle,2/8/2013 12:25
130208122356000213001837,0213001837,96,Recycle,2/8/2013 12:25
130208122258000213001841,0213001841,96,Recycle,2/8/2013 12:23
130208122040000213001839,0213001839,96,Recycle,2/8/2013 12:22
13020812033900C130010287,C130010287,96,Recycle,2/8/2013 12:04
13020812030400C130010286,C130010286,96,Recycle,2/8/2013 12:03
13020812020900C130010285,C130010285,96,Recycle,2/8/2013 12:02
13020812013000C130010284,C130010284,96,Recycle,2/8/2013 12:02
13020812004300C130010283,C130010283,96,Recycle,2/8/2013 12:01
13020811313500C130010282,C130010282,96,Recycle,2/8/2013 11:32
13020811225700C130010281,C130010281,96,Recycle,2/8/2013 11:31
130208112601000213636452,0213636452,96,Recycle,2/8/2013 11:26
130208112423000213636451,0213636451,96,Recycle,2/8/2013 11:24
130208112241000213636450,0213636450,96,Recycle,2/8/2013 11:23
13020811205100C130010280,C130010280,96,Recycle,2/8/2013 11:22
130208112056000213636449,0213636449,96,Recycle,2/8/2013 11:21
13020811195500C130010279,C130010279,96,Recycle,2/8/2013 11:20
130208111920000213636448,0213636448,96,Recycle,2/8/2013 11:19
13020811185700C130010278,C130010278,96,Recycle,2/8/2013 11:19
130208111831000213705733,0213705733,96,Recycle,2/8/2013 11:19
130208111753000213636447,0213636447,96,Recycle,2/8/2013 11:18
13020811170900C130010277,C130010277,96,Recycle,2/8/2013 11:17
13020811161700C130010276,C130010276,96,Recycle,2/8/2013 11:17
130208111559000213636446,0213636446,96,Recycle,2/8/2013 11:16
13020811153100C130010275,C130010275,96,Recycle,2/8/2013 11:16
130208111415000213636445,0213636445,96,Recycle,2/8/2013 11:14
130208111315000213636444,0213636444,96,Recycle,2/8/2013 11:13
13020811101500C130010274,C130010274,96,Recycle,2/8/2013 11:10
130208111023000213636443,0213636443,96,Recycle,2/8/2013 11:10
130208110821000213636442,0213636442,96,Recycle,2/8/2013 11:08
13020811081300C130010273,C130010273,96,Recycle,2/8/2013 11:08
13020811071600C130010272,C130010272,96,Recycle,2/8/2013 11:08
130208110652000213636441,0213636441,96,Recycle,2/8/2013 11:07
13020811061200C130010271,C130010271,96,Recycle,2/8/2013 11:07
13020811044200C130010270,C130010270,96,Recycle,2/8/2013 11:06
130208110518000213636440,0213636440,96,Recycle,2/8/2013 11:05
130208110410000213636439,0213636439,96,Recycle,2/8/2013 11:04
13020811031600C130010269,C130010269,96,Recycle,2/8/2013 11:04
130208110248000213636438,0213636438,96,Recycle,2/8/2013 11:03
13020811023500C130010268,C130010268,96,Recycle,2/8/2013 11:03
13020811013600C130010266,C130010266,96,Recycle,2/8/2013 11:02
13020810594700C130010267,C130010267,96,Recycle,2/8/2013 11:00
130208105859000213636437,0213636437,96,Recycle,2/8/2013 11:00
13020810584900C130010265,C130010265,96,Recycle,2/8/2013 10:59
130208105802000213636436,0213636436,96,Recycle,2/8/2013 10:58
130208105707000213636435,0213636435,96,Recycle,2/8/2013 10:57
130208105429000213636335,0213636335,96,Recycle,2/8/2013 10:54
130208105341000213636434,0213636434,96,Recycle,2/8/2013 10:54
13020810532700C130010264,C130010264,96,Recycle,2/8/2013 10:53
13020810511900C130010263,C130010263,96,Recycle,2/8/2013 10:53
130208105225000213636433,0213636433,96,Recycle,2/8/2013 10:53
130208105117000213636432,0213636432,96,Recycle,2/8/2013 10:52
130208105018000213636431,0213636431,96,Recycle,2/8/2013 10:51
13020810494600C130010262,C130010262,96,Recycle,2/8/2013 10:51
130208104915000213636430,0213636430,96,Recycle,2/8/2013 10:50
130208104726000213636429,0213636429,96,Recycle,2/8/2013 10:49
13020810465800C130010261,C130010261,96,Recycle,2/8/2013 10:48
130208104616000213636428,0213636428,96,Recycle,2/8/2013 10:47
13020810455200C130010260,C130010260,96,Recycle,2/8/2013 10:46
130208104510000213636427,0213636427,96,Recycle,2/8/2013 10:46
13020810425800C130010259,C130010259,96,Recycle,2/8/2013 10:44
130208104222000213636426,0213636426,96,Recycle,2/8/2013 10:43
13020810412700C130010258,C130010258,96,Recycle,2/8/2013 10:42
130208104126000213636425,0213636425,96,Recycle,2/8/2013 10:42
13020810393500C130010257,C130010257,96,Recycle,2/8/2013 10:40
13020810373800C130010256,C130010256,96,Recycle,2/8/2013 10:38
13020810352500C130010255,C130010255,96,Recycle,2/8/2013 10:36
13020810331500C130010254,C130010254,96,Recycle,2/8/2013 10:34
